To implement :(
IMG_2514.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26190476190476186,0.5337301587301587,0.6309523809523809,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scaled_20200807_122629.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.9444444444444444,0.6746031746031746,0.5476190476190476,0.5555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_2659.JPG,1.0,0.0,0.0,0.0,0.0,0.0,0.41534391534391535,0.8869047619047619,0.8452380952380952,0.6507936507936507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scaled_20200807_103858.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.8227513227513228,0.9325396825396826,0.25396825396825395,0.29100529100529104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_2449.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015873015873015817,0.503968253968254,0.41269841269841256,0.6772486772486772
scaled_20200807_121617.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.11111111111111116,0.46825396825396837,0.5238095238095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_2668.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7195767195767195,0.005952380952380931,0.8452380952380952,0.42328042328042326,0.0,0.0,0.0,1.0,0.0,0.0,0.34126984126984117,0.023809523809523725,0.8888888888888887,0.8730158730158729
IMG_2426.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9312169312169312,0.4583333333333335,0.6785714285714286,0.6137566137566138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cam_image26.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.9760416666666667,0.874074074074074,1.088888888888889,0.49375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_2681.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8915343915343916,0.33730158730158744,0.6984126984126984,0.7354497354497355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scaled_20200807_121748.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02910052910052907,0.35317460317460325,0.9365079365079365,1.0105820105820107
cam_image39.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48541666666666666,0.051851851851851816,0.9481481481481482,0.4125,0.0,0.0,0.0,0.0,0.0,1.0,0.2875000000000001,0.033333333333333215,0.8962962962962963,0.34999999999999987
scaled_20200807_084827.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.8068783068783069,0.6686507936507936,0.623015873015873,0.6719576719576719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_2490.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35185185185185186,0.2142857142857144,0.5158730158730159,0.5767195767195767
IMG_2693.JPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06349206349206349,0.12103174603174605,1.1785714285714284,1.1428571428571428
